CRASH_DATE,CRASH_NUM
2021-09-01,361
2021-09-02,301
2021-09-03,346
2021-09-04,277
2021-09-05,291
2021-09-06,234
2021-09-07,333
2021-09-08,339
2021-09-09,308
2021-09-10,393
2021-09-11,312
2021-09-12,317
2021-09-13,324
2021-09-14,322
2021-09-15,361
2021-09-16,382
2021-09-17,472
2021-09-18,308
2021-09-19,297
2021-09-20,327
2021-09-21,306
2021-09-22,293
2021-09-23,306
2021-09-24,386
2021-09-25,339
2021-09-26,273
2021-09-27,317
2021-09-28,345
2021-09-29,321
2021-09-30,332
2021-10-01,400
2021-10-02,353
2021-10-03,294
2021-10-04,297
2021-10-05,271
2021-10-06,286
2021-10-07,375
2021-10-08,390
2021-10-09,330
2021-10-10,224
2021-10-11,295
2021-10-12,296
2021-10-13,333
2021-10-14,299
2021-10-15,336
2021-10-16,314
2021-10-17,262
2021-10-18,329
2021-10-19,306
2021-10-20,287
2021-10-21,312
2021-10-22,323
2021-10-23,332
2021-10-24,355
2021-10-25,352
2021-10-26,293
2021-10-27,336
2021-10-28,387
2021-10-29,506
2021-10-30,384
2021-10-31,318
2021-11-01,296
2021-11-02,335
2021-11-03,291
2021-11-04,294
2021-11-05,374
2021-11-06,293
2021-11-07,255
2021-11-08,287
2021-11-09,245
2021-11-10,282
2021-11-11,291
2021-11-12,378
2021-11-13,300
2021-11-14,288
2021-11-15,295
2021-11-16,288
2021-11-17,294
2021-11-18,306
2021-11-19,362
2021-11-20,287
2021-11-21,285
2021-11-22,302
2021-11-23,320
2021-11-24,317
2021-11-25,204
2021-11-26,234
2021-11-27,225
2021-11-28,227
2021-11-29,246
2021-11-30,270
2021-12-01,276
2021-12-02,296
2021-12-03,336
2021-12-04,296
2021-12-05,352
2021-12-06,269
2021-12-07,246
2021-12-08,280
2021-12-09,257
2021-12-10,489
2021-12-11,330
2021-12-12,228
2021-12-13,279
2021-12-14,283
2021-12-15,279
2021-12-16,273
2021-12-17,296
2021-12-18,307
2021-12-19,241
2021-12-20,270
2021-12-21,246
2021-12-22,268
2021-12-23,239
2021-12-24,264
2021-12-25,177
2021-12-26,181
2021-12-27,231
2021-12-28,254
2021-12-29,212
2021-12-30,206
2021-12-31,252
2022-01-01,248
2022-01-02,190
2022-01-03,282
2022-01-04,237
2022-01-05,207
2022-01-06,234
2022-01-07,274
2022-01-08,291
2022-01-09,227
2022-01-10,234
2022-01-11,212
2022-01-12,272
2022-01-13,229
2022-01-14,299
2022-01-15,309
2022-01-16,231
2022-01-17,183
2022-01-18,331
2022-01-19,243
2022-01-20,286
2022-01-21,268
2022-01-22,247
2022-01-23,240
2022-01-24,305
2022-01-25,286
2022-01-26,303
2022-01-27,277
2022-01-28,371
2022-01-29,270
2022-01-30,207
2022-01-31,299
2022-02-01,299
2022-02-02,302
2022-02-03,239
2022-02-04,294
2022-02-05,354
2022-02-06,243
2022-02-07,312
2022-02-08,292
2022-02-09,289
2022-02-10,275
2022-02-11,275
2022-02-12,250
2022-02-13,226
2022-02-14,276
2022-02-15,268
2022-02-16,253
2022-02-17,402
2022-02-18,329
2022-02-19,277
2022-02-20,252
2022-02-21,220
2022-02-22,237
2022-02-23,250
2022-02-24,260
2022-02-25,346
2022-02-26,319
2022-02-27,222
2022-02-28,308
2022-03-01,261
2022-03-02,240
2022-03-03,233
2022-03-04,275
2022-03-05,280
2022-03-06,215
2022-03-07,233
2022-03-08,274
2022-03-09,244
2022-03-10,235
2022-03-11,342
2022-03-12,318
2022-03-13,248
2022-03-14,230
2022-03-15,244
2022-03-16,315
2022-03-17,325
2022-03-18,387
2022-03-19,304
2022-03-20,267
2022-03-21,272
2022-03-22,246
2022-03-23,254
2022-03-24,293
2022-03-25,292
2022-03-26,264
2022-03-27,274
2022-03-28,277
2022-03-29,226
2022-03-30,309
2022-03-31,282
2022-04-01,349
2022-04-02,334
2022-04-03,270
2022-04-04,310
2022-04-05,233
2022-04-06,266
2022-04-07,298
2022-04-08,329
2022-04-09,302
2022-04-10,256
2022-04-11,211
2022-04-12,242
2022-04-13,256
2022-04-14,278
2022-04-15,262
2022-04-16,232
2022-04-17,207
2022-04-18,237
2022-04-19,233
2022-04-20,247
2022-04-21,305
2022-04-22,286
2022-04-23,375
2022-04-24,281
2022-04-25,278
2022-04-26,280
2022-04-27,290
2022-04-28,291
2022-04-29,348
2022-04-30,353
2022-05-01,255
2022-05-02,274
2022-05-03,358
2022-05-04,305
2022-05-05,331
2022-05-06,400
2022-05-07,351
2022-05-08,282
2022-05-09,334
2022-05-10,337
2022-05-11,325
2022-05-12,336
2022-05-13,432
2022-05-14,348
2022-05-15,283
2022-05-16,319
2022-05-17,257
2022-05-18,294
2022-05-19,325
2022-05-20,336
2022-05-21,281
2022-05-22,265
2022-05-23,282
2022-05-24,270
2022-05-25,301
2022-05-26,321
2022-05-27,342
2022-05-28,311
2022-05-29,286
2022-05-30,281
2022-05-31,320
2022-06-01,295
2022-06-02,293
2022-06-03,378
2022-06-04,275
2022-06-05,307
2022-06-06,305
2022-06-07,278
2022-06-08,311
2022-06-09,301
2022-06-10,367
2022-06-11,328
2022-06-12,251
2022-06-13,305
2022-06-14,374
2022-06-15,334
2022-06-16,374
2022-06-17,387
2022-06-18,336
2022-06-19,306
2022-06-20,333
2022-06-21,313
2022-06-22,312
2022-06-23,287
2022-06-24,357
2022-06-25,296
2022-06-26,317
2022-06-27,285
2022-06-28,282
2022-06-29,294
2022-06-30,311
2022-07-01,305
2022-07-02,321
2022-07-03,268
2022-07-04,253
2022-07-05,296
2022-07-06,272
2022-07-07,249
2022-07-08,254
2022-07-09,301
2022-07-10,307
2022-07-11,255
2022-07-12,331
2022-07-13,261
2022-07-14,272
2022-07-15,367
2022-07-16,295
2022-07-17,262
2022-07-18,298
2022-07-19,298
2022-07-20,290
2022-07-21,317
2022-07-22,330
2022-07-23,290
2022-07-24,280
2022-07-25,269
2022-07-26,263
2022-07-27,307
2022-07-28,328
2022-07-29,373
2022-07-30,336
2022-07-31,299
2022-08-01,296
2022-08-02,288
2022-08-03,250
2022-08-04,252
2022-08-05,374
2022-08-06,313
2022-08-07,288
2022-08-08,278
2022-08-09,307
2022-08-10,253
2022-08-11,288
2022-08-12,318
2022-08-13,293
2022-08-14,217
2022-08-15,247
2022-08-16,311
2022-08-17,299
2022-08-18,291
2022-08-19,302
2022-08-20,337
2022-08-21,247
2022-08-22,292
2022-08-23,301
2022-08-24,291
2022-08-25,335
2022-08-26,344
2022-08-27,309
2022-08-28,267
2022-08-29,311
2022-08-30,320
2022-08-31,308
2022-09-01,359
2022-09-02,391
2022-09-03,315
2022-09-04,263
2022-09-05,211
2022-09-06,322
2022-09-07,314
2022-09-08,321
2022-09-09,329
2022-09-10,300
2022-09-11,292
2022-09-12,315
2022-09-13,280
2022-09-14,318
2022-09-15,332
2022-09-16,435
2022-09-17,344
2022-09-18,309
2022-09-19,312
2022-09-20,320
2022-09-21,307
2022-09-22,330
2022-09-23,285
2022-09-24,314
2022-09-25,314
2022-09-26,263
2022-09-27,284
2022-09-28,325
2022-09-29,299
2022-09-30,382
2022-10-01,349
2022-10-02,263
2022-10-03,318
2022-10-04,289
2022-10-05,303
2022-10-06,325
2022-10-07,411
2022-10-08,272
2022-10-09,242
2022-10-10,253
2022-10-11,379
2022-10-12,352
2022-10-13,338
2022-10-14,392
2022-10-15,313
2022-10-16,244
2022-10-17,278
2022-10-18,289
2022-10-19,300
2022-10-20,294
2022-10-21,374
2022-10-22,325
2022-10-23,306
2022-10-24,285
2022-10-25,436
2022-10-26,316
2022-10-27,279
2022-10-28,331
2022-10-29,344
2022-10-30,312
2022-10-31,285
2022-11-01,320
2022-11-02,290
2022-11-03,300
2022-11-04,368
2022-11-05,314
2022-11-06,245
2022-11-07,305
2022-11-08,254
2022-11-09,286
2022-11-10,307
2022-11-11,326
2022-11-12,257
2022-11-13,241
2022-11-14,295
2022-11-15,404
2022-11-16,323
2022-11-17,308
2022-11-18,439
2022-11-19,275
2022-11-20,258
2022-11-21,256
2022-11-22,303
2022-11-23,336
2022-11-24,190
2022-11-25,247
2022-11-26,240
2022-11-27,220
2022-11-28,238
2022-11-29,253
2022-11-30,283
2022-12-01,294
2022-12-02,281
2022-12-03,320
2022-12-04,267
2022-12-05,273
2022-12-06,258
2022-12-07,219
2022-12-08,264
2022-12-09,453
2022-12-10,312
2022-12-11,248
2022-12-12,251
2022-12-13,270
2022-12-14,383
2022-12-15,343
2022-12-16,388
2022-12-17,303
2022-12-18,259
2022-12-19,263
2022-12-20,302
2022-12-21,331
2022-12-22,305
2022-12-23,216
2022-12-24,295
2022-12-25,226
2022-12-26,193
2022-12-27,287
2022-12-28,211
2022-12-29,267
2022-12-30,269
2022-12-31,275
2023-01-01,260
2023-01-02,174
2023-01-03,233
2023-01-04,202
2023-01-05,204
2023-01-06,237
2023-01-07,193
2023-01-08,202
2023-01-09,235
2023-01-10,284
2023-01-11,251
2023-01-12,240
2023-01-13,310
2023-01-14,268
2023-01-15,204
2023-01-16,256
2023-01-17,248
2023-01-18,259
2023-01-19,309
2023-01-20,238
2023-01-21,252
2023-01-22,253
2023-01-23,258
2023-01-24,242
2023-01-25,283
2023-01-26,423
2023-01-27,384
2023-01-28,306
2023-01-29,249
2023-01-30,299
2023-01-31,267
2023-02-01,309
2023-02-02,292
2023-02-03,291
2023-02-04,275
2023-02-05,232
2023-02-06,282
2023-02-07,225
2023-02-08,248
2023-02-09,303
2023-02-10,296
2023-02-11,259
2023-02-12,258
2023-02-13,270
2023-02-14,322
2023-02-15,254
2023-02-16,310
2023-02-17,411
2023-02-18,267
2023-02-19,242
2023-02-20,236
2023-02-21,244
2023-02-22,299
2023-02-23,280
2023-02-24,418
2023-02-25,360
2023-02-26,274
2023-02-27,276
2023-02-28,273
2023-03-01,297
2023-03-02,244
2023-03-03,271
2023-03-04,298
2023-03-05,228
2023-03-06,255
2023-03-07,301
2023-03-08,240
2023-03-09,298
2023-03-10,324
2023-03-11,288
2023-03-12,258
2023-03-13,282
2023-03-14,306
2023-03-15,318
2023-03-16,314
2023-03-17,316
2023-03-18,261
2023-03-19,233
2023-03-20,245
2023-03-21,279
2023-03-22,278
2023-03-23,275
2023-03-24,315
2023-03-25,304
2023-03-26,244
2023-03-27,301
2023-03-28,279
2023-03-29,260
2023-03-30,310
2023-03-31,364
2023-04-01,274
2023-04-02,258
2023-04-03,246
2023-04-04,265
2023-04-05,246
2023-04-06,253
2023-04-07,273
2023-04-08,281
2023-04-09,264
2023-04-10,296
2023-04-11,308
2023-04-12,329
2023-04-13,370
2023-04-14,393
2023-04-15,338
2023-04-16,281
2023-04-17,297
2023-04-18,313
2023-04-19,284
2023-04-20,336
2023-04-21,320
2023-04-22,266
2023-04-23,264
2023-04-24,303
2023-04-25,326
2023-04-26,331
2023-04-27,340
2023-04-28,295
2023-04-29,296
2023-04-30,262
2023-05-01,345
2023-05-02,289
2023-05-03,291
2023-05-04,355
2023-05-05,329
2023-05-06,358
2023-05-07,298
2023-05-08,315
2023-05-09,320
2023-05-10,348
2023-05-11,367
2023-05-12,358
2023-05-13,306
2023-05-14,288
2023-05-15,299
2023-05-16,314
2023-05-17,332
2023-05-18,323
2023-05-19,348
2023-05-20,304
2023-05-21,294
2023-05-22,339
2023-05-23,350
2023-05-24,298
2023-05-25,355
2023-05-26,357
2023-05-27,302
2023-05-28,279
2023-05-29,242
2023-05-30,344
2023-05-31,368
2023-06-01,373
2023-06-02,391
2023-06-03,339
2023-06-04,313
2023-06-05,304
2023-06-06,323
2023-06-07,322
2023-06-08,299
2023-06-09,318
2023-06-10,364
2023-06-11,305
2023-06-12,290
2023-06-13,354
2023-06-14,279
2023-06-15,289
2023-06-16,295
2023-06-17,317
2023-06-18,309
2023-06-19,270
2023-06-20,304
2023-06-21,295
2023-06-22,306
2023-06-23,374
2023-06-24,365
2023-06-25,310
2023-06-26,262
2023-06-27,290
2023-06-28,263
2023-06-29,317
2023-06-30,335
2023-07-01,289
2023-07-02,260
2023-07-03,330
2023-07-04,268
2023-07-05,325
2023-07-06,289
2023-07-07,343
2023-07-08,312
2023-07-09,266
2023-07-10,310
2023-07-11,281
2023-07-12,272
2023-07-13,324
2023-07-14,349
2023-07-15,299
2023-07-16,271
2023-07-17,306
2023-07-18,295
2023-07-19,331
2023-07-20,331
2023-07-21,324
2023-07-22,326
2023-07-23,297
2023-07-24,281
2023-07-25,275
2023-07-26,259
2023-07-27,316
2023-07-28,375
2023-07-29,346
2023-07-30,294
2023-07-31,263
2023-08-01,301
2023-08-02,298
2023-08-03,363
2023-08-04,345
2023-08-05,353
2023-08-06,272
2023-08-07,264
2023-08-08,277
2023-08-09,223
2023-08-10,243
2023-08-11,360
2023-08-12,339
2023-08-13,260
2023-08-14,303
2023-08-15,302
2023-08-16,330
2023-08-17,302
2023-08-18,322
2023-08-19,324
2023-08-20,314
2023-08-21,351
2023-08-22,318
2023-08-23,316
2023-08-24,320
2023-08-25,344
2023-08-26,291
2023-08-27,301
2023-08-28,325
2023-08-29,329
2023-08-30,334
2023-08-31,331
2023-09-01,405
2023-09-02,333
2023-09-03,296
2023-09-04,263
2023-09-05,342
2023-09-06,323
2023-09-07,265
2023-09-08,343
2023-09-09,303
2023-09-10,274
2023-09-11,375
2023-09-12,294
2023-09-13,334
2023-09-14,319
2023-09-15,388
2023-09-16,367
2023-09-17,288
2023-09-18,323
2023-09-19,350
2023-09-20,316
2023-09-21,286
2023-09-22,298
2023-09-23,301
2023-09-24,251
2023-09-25,273
2023-09-26,323
2023-09-27,277
2023-09-28,268
2023-09-29,357
2023-09-30,342
2023-10-01,294
2023-10-02,309
2023-10-03,352
2023-10-04,329
2023-10-05,321
2023-10-06,411
2023-10-07,300
2023-10-08,233
2023-10-09,240
2023-10-10,345
2023-10-11,332
2023-10-12,298
2023-10-13,363
2023-10-14,339
2023-10-15,3
